_id,height,race,gender,birth,spouse,death,realm,hair,name,wikiUrl,series
5cdbdecb6dc0baeae48cfa75,NaN,Elves,Female,YT,NaN,NaN,NaN,NaN,Írimë,NA,lotr
5cdbdecb6dc0baeae48cfa76,NaN,Men,Female,SA 700,NaN,NaN,NaN,NaN,Írildë,http://lotr.wikia.com//wiki/%C3%8Drild%C3%AB,lotr
5cdbdecb6dc0baeae48cfa77,NaN,Men,Male,"Late ,Third Age",NaN,NaN,NaN,NaN,Éothain,http://lotr.wikia.com//wiki/%C3%89othain,lotr
5cdbdecb6dc0baeae48cfa78,NaN,Men,Male,TA 2961,Théodwyn,TA 3002,NaN,Blond,Éomund,http://lotr.wikia.com//wiki/%C3%89omund,lotr
5cdbdecb6dc0baeae48cfa79,NaN,Men,Male,"c. ,TA 2544",Unnamed wife,NaN,NaN,NaN,Éofor,http://lotr.wikia.com//wiki/%C3%89ofor,lotr
5cdbdecb6dc0baeae48cfa7a,NaN,Men,Female,"Early ,Second Age",NaN,Early Second Age ,NaN,White or grey,Zamîn,NA,lotr
5cdbdecb6dc0baeae48cfa7b,Varies,Ainur,Female,"Before the creation of ,Arda",Aulë,Immortal,Pastures of Yavanna,NaN,Yavanna,NA,lotr
5cdbdecb6dc0baeae48cfa7c,NaN,NaN,Male,"Unknown, before the coming of Melkor",Goldberry,"Unknown, possibly immortal",Old Forest,Brown,Tom Bombadil,NA,lotr
5cdbdecb6dc0baeae48cfa7d,"8,4  Body weight = 190kg","Goblin,Orc",Male,NaN,NaN,TA 2941,NaN,None,Bolg,NA,lotr
5cdbdecb6dc0baeae48cfa7e,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Boldog (Character),NA,lotr
5cdbdecb6dc0baeae48cfa7f,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Bodruith,NA,lotr
5cdbdecb6dc0baeae48cfa80,NaN,Men,Female,"Early  ,Third Age",Tarannon Falastur,NaN,Gondor,NaN,Berúthiel,NA,lotr
5cdbdecb6dc0baeae48cfa81,NaN,Ainur,Female,"Before the creation of ,Arda",None,Immortal,"Valinor,Halls of Nienna",NaN,Nienna,NA,lotr
5cdbdecb6dc0baeae48cfa82,Various,Ainur,Female,unknown,None,Immortal,NaN,NaN,Nielíqui,NA,lotr
5cdbdecb6dc0baeae48cfa83,Varies,Ainur,Female,"Before the creation of ,Arda",Tulkas,Immortal,Valinor,NaN,Nessa,NA,lotr
5cdbdecb6dc0baeae48cfa84,NaN,Elves,Female,NaN,None,NaN,NaN,NaN,Nellas,NA,lotr
5cdbdecb6dc0baeae48cfa85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Nauglath,NA,lotr
5cdbdecb6dc0baeae48cfa86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Narvi,NA,lotr
5cdbdecb6dc0baeae48cfa87,NaN,Horse,NaN,NaN,NaN,NaN,NaN,NaN,Nahar,NA,lotr
5cdbdecb6dc0baeae48cfa88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Mûmakil,NA,lotr
5cdbdecb6dc0baeae48cfa89,NaN,Orc,Male,NaN,NaN,"March ,3019",NaN,NaN,Muzgash,NA,lotr
5cdbdecb6dc0baeae48cfa8a,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,The Moth,NA,lotr
5cdbdecb6dc0baeae48cfa8b,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Minastan,NA,lotr
5cdbdecb6dc0baeae48cfa8c,NaN,Eagles,Male,NaN,NaN,NaN,NaN,NaN,Meneldor,NA,lotr
5cdbdecb6dc0baeae48cfa8d,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Men,NA,lotr
5cdbdecb6dc0baeae48cfa8e,Any size by choice,Ainur,Male,"Before the creation of ,Arda",NaN,Immortal,"Utumno,Angband,Middle-earth,Beleriand",Dark,Melkor,NA,lotr
5cdbdecb6dc0baeae48cfa8f,NaN,Ainur,Female,"Before the creation of ,Arda",Thingol,"Did not die being a ,Maia returned to ,Valinor, after the death of her husband Thingol",Doriath,Dark,Melian,NA,lotr
5cdbdecb6dc0baeae48cfa90,NaN,Uruk-hai,Male,3019,none,"February 29 ,3019","Isengard,Saruman",Black (film),Mauhúr,NA,lotr
5cdbdecb6dc0baeae48cfa91,NaN,Ainur,Male,Before the Creation of Arda,Varda,Immortal,"Arda,Valinor",NaN,Manwë,NA,lotr
5cdbdecb6dc0baeae48cfa92,NaN,Ainur,Male,Before the creation of Arda,Vairë,NaN,NaN,NaN,Mandos,NA,lotr
5cdbdecb6dc0baeae48cfa93,NaN,Great Eagles,Male,NaN,NaN,NaN,NaN,NaN,Gwaihir,NA,lotr
5cdbdecb6dc0baeae48cfa94,NaN,Orc,Male,NaN,NaN,"February 29 ,3019",NaN,NaN,Grishnákh,NA,lotr
5cdbdecb6dc0baeae48cfa95,About nine feet (film),Orcs,Male,NaN,NaN,"July ,2941",NaN,Grey/white strands of hair (film),Great Goblin,NA,lotr
5cdbdecb6dc0baeae48cfa96,"5'9"" - 6'4"" (film)",Orc,Male,NaN,None,"March 15, 3019 (film)","Minas Morgul,the Witch-King","white/gray, possibly light brown (film)",Gothmog (Lieutenant of Morgul),NA,lotr
5cdbdecb6dc0baeae48cfa97,NaN,"Maiar,Balrogs",Male,"Before the creation of ,Arda",NaN,FA 510,NaN,NaN,Gothmog,NA,lotr
5cdbdecb6dc0baeae48cfa98,NaN,Dragons,Male,NaN,NaN,NaN,NaN,NaN,Gostir,NA,lotr
5cdbdecb6dc0baeae48cfa99,NaN,Hobbits,Male,SR 1134,Malva Headstrong,SR 1236,Buckland,NaN,"Gormadoc ""Deepdelver"" Brandybuck",NA,lotr
5cdbdecb6dc0baeae48cfa9a,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Gorgol,NA,lotr
5cdbdecb6dc0baeae48cfa9b,medium,"Uruk-hai,Orc",Male,NaN,NaN,"March 14 ,3019, slain by ,Shagrat",Cirith Ungol,black,Gorbag,NA,lotr
5cdbdecb6dc0baeae48cfa9c,NaN,"Orc,Goblin",Male,"Unknown, before ,TA 2700",None,TA 2747,Mount Gram,NaN,Golfimbul,NA,lotr
5cdbdecb6dc0baeae48cfa9d,Gigantic,Dragons,Male,Presumably after Morgoth's return to Angband,None,FA 501,NaN,None,Glaurung,NA,lotr
5cdbdecb6dc0baeae48cfa9e,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Gimli (Elf),NA,lotr
5cdbdecb6dc0baeae48cfa9f,NaN,Half-elven,Female,TA 2000,NaN,NaN,NaN,NaN,Gilmith,NA,lotr
5cdbdecb6dc0baeae48cfaa0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Cottar,NA,lotr
5cdbdecb6dc0baeae48cfaa1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Cora Goodbody,NA,lotr
5cdbdecb6dc0baeae48cfaa2,Gigantic,Werewolves,Male,"Before the Creation of ,Arda",NaN,FA 466,Angband,Black with red stripes,Carcharoth,NA,lotr
5cdbdecb6dc0baeae48cfaa3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Carc,NA,lotr
5cdbdecb6dc0baeae48cfaa4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Calimmacil,NA,lotr
5cdbdecb6dc0baeae48cfaa5,NaN,Men,Male,"Late ,Third Age",NaN,"Early ,Fourth Age",NaN,Brown (movie),Barliman Butterbur,NA,lotr
5cdbdecb6dc0baeae48cfaa6,"7' 1"" (2.13 metres)","Men,Wraith",Male,"Mid-,Second Age",NaN,"March 15 ,3019","Angmar,Minas Morgul,Osgiliath","Brown, graying, later white",Witch-king of Angmar,NA,lotr
5cdbdecb6dc0baeae48cfaa7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Wife of Barach,NA,lotr
5cdbdecb6dc0baeae48cfaa8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Widow Rumble,NA,lotr
5cdbdecb6dc0baeae48cfaa9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Will Whitfoot,NA,lotr
5cdbdecb6dc0baeae48cfaaa,Huge,Urulóki,Most likely male,Possibly pre First Age,Most likely none,Unknown; possibly still alive,Doors of Durin,None,Watcher in the Water,NA,lotr
5cdbdecb6dc0baeae48cfaab,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Warg Matriarch,NA,lotr
5cdbdecb6dc0baeae48cfaac,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Vëannë,NA,lotr
5cdbdecb6dc0baeae48cfaad,NaN,Ainur,Female,Before the creation of Arda,Manwë,Immortal,Arda,NaN,Varda,NA,lotr
5cdbdecb6dc0baeae48cfaae,NaN,Ainur,Female,Before the creation of Arda,Mandos,Immortal,"Valinor,Halls of Mandos",NaN,Vairë,NA,lotr
5cdbdecb6dc0baeae48cfaaf,Enormous,Great Spiders,Female,NaN,NaN,"Possibly end of ,First Age",NaN,NaN,Ungoliant,NA,lotr
5cdbdecb6dc0baeae48cfab0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ulrad,NA,lotr
5cdbdecb6dc0baeae48cfab1,NaN,Ainur,Male,"Before the creation of ,Arda",None,Immortal,"Valinor,Ulmonan",NaN,Ulmo,NA,lotr
5cdbdecb6dc0baeae48cfab2,"6' 6"" (movie)",Uruk-hai,Male,3019,None,February 293019,Isengard,Dark (movie),Uglúk,NA,lotr
5cdbdecb6dc0baeae48cfab3,NaN,Orc,Male,NaN,None,3019,Cirith Ungol,NaN,Ufthak,NA,lotr
5cdbdecb6dc0baeae48cfab4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Daddy Twofoot,NA,lotr
5cdbdecb6dc0baeae48cfab5,NaN,Ainur,Male,"Before the creation of ,Arda",Nessa,Immortal,"Valinor,House of Tulkas",Golden,Tulkas,NA,lotr
5cdbdecb6dc0baeae48cfab6,NaN,Elves,Male,NaN,NaN,FA 489,NaN,NaN,Beleg,NA,lotr
5cdbdecb6dc0baeae48cfab7,Very tall,Ents,Male,NaN,NaN,"March 3 ,3019",NaN,Leafy-hair,Beechbone,NA,lotr
5cdbdecb6dc0baeae48cfab8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Barahir (Fourth Age),NA,lotr
5cdbdecb6dc0baeae48cfab9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Baldor,NA,lotr
5cdbdecb6dc0baeae48cfaba,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Balcmeg,NA,lotr
5cdbdecb6dc0baeae48cfabb,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Man in the Moon,NA,lotr
5cdbdecb6dc0baeae48cfabc,NaN,Hobbit,Female,NaN,Gormadoc Brandybuck,NaN,NaN,NaN,"Malva ""Headstrong"" Brandybuck",NA,lotr
5cdbdecb6dc0baeae48cfabd,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Malantur,NA,lotr
5cdbdecb6dc0baeae48cfabe,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Mallor (BOH),NA,lotr
5cdbdecb6dc0baeae48cfabf,NaN,Elves,Male,NaN,NaN,FA 502,NaN,NaN,Mablung,NA,lotr
5cdbdecb6dc0baeae48cfac0,NaN,Balrog,Male,"Before the creation of ,Arda",NaN,First Age,NaN,Mane of red flame,Lungorthin,NA,lotr
5cdbdecb6dc0baeae48cfac1,6'1 (film),Uruk-hai,Male," ,3019",NaN,February 293019,NaN,Dark,Lugdush,NA,lotr
5cdbdecb6dc0baeae48cfac2,3'8',NaN,NaN,SR 1313,Lilah Took,Between SR 1401-1418,NaN,NaN,Letter 211,NA,lotr
5cdbdecb6dc0baeae48cfac3,NaN,Eagle,Male,"Possibly ,First Age",NaN,Possibly still alive,NaN,NaN,Landroval,NA,lotr
5cdbdecb6dc0baeae48cfac4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Gamil Zirak,NA,lotr
5cdbdecb6dc0baeae48cfac5,NaN,Elves,Male,NaN,NaN,NaN,NaN,NaN,Galdor of the Tree,NA,lotr
5cdbdecb6dc0baeae48cfac6,NaN,Elves,Male,NaN,Unnamed Wife,NaN,NaN,NaN,Galathil,NA,lotr
5cdbdecb6dc0baeae48cfac7,NaN,Half-elven,Male,TA 2004,Unnamed wife,TA 2129,NaN,NaN,Galador,NA,lotr
5cdbdecb6dc0baeae48cfac8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Fíriel Fairbairn,NA,lotr
5cdbdecb6dc0baeae48cfac9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Fuithluin,NA,lotr
5cdbdecb6dc0baeae48cfaca,NaN,Men,Male,Second Age,NaN,NaN,NaN,NaN,Fuinur,NA,lotr
5cdbdecb6dc0baeae48cfacb,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Fladrif,NA,lotr
5cdbdecb6dc0baeae48cfacc,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Broncho Stonecrow,NA,lotr
5cdbdecb6dc0baeae48cfacd,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Brodda,NA,lotr
5cdbdecb6dc0baeae48cface,NaN,Ents,Male,TA 2519,NaN,NaN,NaN,Leafy-hair,Bregalad,NA,lotr
5cdbdecb6dc0baeae48cfacf,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Tolman Gardner,NA,lotr
5cdbdecb6dc0baeae48cfad0,About 13',Stone-trolls,Male,"Third Age, or before",None,NaN,NaN,None,"Tom, Bert, and William",NA,lotr
5cdbdecb6dc0baeae48cfad1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Tim,NA,lotr
5cdbdecb6dc0baeae48cfad2,NaN,Vampire,Female,NaN,NaN,FA 465,NaN,NaN,Thuringwethil,NA,lotr
5cdbdecb6dc0baeae48cfad3,30,Great Eagles,Male,"Before the Creation of ,Arda",NaN,Immortal,NaN,NaN,Thorondor,NA,lotr
5cdbdecb6dc0baeae48cfad4,8'5,Orcs,Male,NaN,NaN,TA 2799,"Moria,Mount Gundabad",none,Azog,NA,lotr
5cdbdecb6dc0baeae48cfad5,NaN,Ainur,Male,"Before the creation of ,Arda",Yavanna,Immortal,NaN,NaN,Aulë,NA,lotr
5cdbdecb6dc0baeae48cfad6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Asgon,NA,lotr
5cdbdecb6dc0baeae48cfad7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Artamir,NA,lotr
5cdbdecb6dc0baeae48cfad8,As tall as a mountain,Dragons,Male,Possibly before the Creation of Arda,NaN,FA 587,NaN,NaN,Ancalagon,NA,lotr
5cdbdecb6dc0baeae48cfad9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Andvír,NA,lotr
5cdbdecb6dc0baeae48cfada,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Amlach,NA,lotr
5cdbdecb6dc0baeae48cfadb,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Aghan,NA,lotr
5cdbdecb6dc0baeae48cfadc,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Agathor,NA,lotr
5cdbdecb6dc0baeae48cfadd,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Aerandir,NA,lotr
5cdbdf007ed9587226e79499,,Human,Female,,,,,,Freda,http://lotr.wikia.com//wiki/Freda,lotr
5cdbdf377ed9587226e7949a,,Orc,Male,,,TA 3019,,,Sharku,http://lotr.wikia.com//wiki/Sharku,lotr
5cdbdf477ed9587226e7949b,,Human,Male,,,TA 3019,Gondor,,Madril,http://lotr.wikia.com//wiki/Madril,lotr
5cdbdf807ed9587226e7949c,,Orc,NA,,,TA 3019,,,Gothmog,http://lotr.wikia.com//wiki/Gothmog,lotr
5cdbe1e17ed9587226e7949d,,Human,Female,,,,Rohan,,Morwen,http://lotr.wikia.com//wiki/Morwen_(movie_character),lotr
5cdbe3667ed9587226e7949e,,Elf,Male,,,,Rivendell,,Figwit,http://lotr.wikia.com//wiki/Figwit,lotr
5cdbe47d7ed9587226e7949f,,Elf,Male,,,,,,MINOR_CHARACTER,,lotr
5cdbe49b7ed9587226e794a0,,,,,,,,,MINOR_CHARACTER,,lotr
5cdbe73516d496d2c2940848,,Human,Male,,,,Rohan,,Éothain,http://lotr.wikia.com//wiki/Éothain_(film_character)t,lotr
